REGION XIV,07KPB1502Z,PRIMARIA CONAFE INDIGENA,31,CHILON,881,GUADALUPE CATARRAYA YETALTAJALTIC,GUADALUPE CATARRAYA YETALTAJALTIC,0,26,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1503Y,PRIMARIA CONAFE INDIGENA,31,CHILON,9012,K´ANXANIL SEGUNDA SECCION,K´ANXANIL SEGUNDA SECCION,0,26,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1505W,PRIMARIA CONAFE INDIGENA,31,CHILON,893,LOQUIBJA CACATEEL,LOQUIBJA CACATEEL,0,44,7,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1507U,PRIMARIA CONAFE INDIGENA,31,CHILON,9020,TZUJLAJANJA,TZUJLAJANJA,0,45,7,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1508T,PRIMARIA CONAFE INDIGENA,31,CHILON,907,SAN MARCOS CATARRAYA,SAN MARCOS CATARRAYA,0,26,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1510H,PRIMARIA CONAFE INDIGENA,31,CHILON,898,PAMALA SAN JERONIMO,PAMALA SAN JERONIMO,0,44,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1511G,PRIMARIA CONAFE INDIGENA,31,CHILON,900,PASHILA 1RA. SECCION,PAXILA 1A. SECCION,0,26,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1512F,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,3018,SAN FELIPE,SAN FELIPE DE JESUS,0,32,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1513E,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,2819,TZAJALUCUM,TZAJALUCUM,0,32,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1514D,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,2944,CHAPAYAL,EL CHAPAYAL,0,32,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VIII,07KPB1518Z,PRIMARIA CONAFE INDIGENA,42,IXHUATAN,129,POMARROSA,LA POMAROSA,0,,,3,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VIII,07KPB1521N,PRIMARIA CONAFE INDIGENA,25,CHAPULTENANGO,9001,RIVERA MOVAC,RIVERA MOVAC,0,37,,3,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VI,07KPB1525J,PRIMARIA CONAFE INDIGENA,20,LA CONCORDIA,394,SAN LUIS,SAN LUIS,0,1,,12,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1527H,PRIMARIA CONAFE INDIGENA,31,CHILON,349,TZAJALUCUM,TZAJALUCUM SEGUNDA SECCION,0,44,7,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VI,07KPB1536P,PRIMARIA CONAFE INDIGENA,20,LA CONCORDIA,676,MONTE ALBAN,MONTE ALBAN,0,1,,12,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XV,07KPB1538N,PRIMARIA CONAFE INDIGENA,52,LAS MARGARITAS,236,CARMEN CHIQUITO,CARMEN CHIQUITO,0,25,,6,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1540B,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,2070,RANCHO ALEGRE,RANCHO ALEGRE,0,,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1544Y,PRIMARIA CONAFE INDIGENA,81,SIMOJOVEL,374,EL OCOTAL,EL OCOTAL,0,39,,7,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1551H,PRIMARIA CONAFE INDIGENA,47,JITOTOL,6,AGUA DULCE,AGUA DULCE,0,18,,3,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1554E,PRIMARIA CONAFE INDIGENA,4,ALTAMIRANO,160,EL ORIENTE,RANCHO EL ORIENTE,0,25,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1555D,PRIMARIA CONAFE INDIGENA,13,BOCHIL,163,NUEVO POBLADO CHUCHILTON,NUEVO POBLADO CHUCHILTON,0,18,,7,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION III,07KPB1556C,PRIMARIA CONAFE INDIGENA,33,FRANCISCO LEON,34,NUEVA TRINIDAD (TZIMBAC),NUEVO TRINIDAD (TZIMBAC),0,2,,3,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XV,07KPB1557B,PRIMARIA CONAFE INDIGENA,52,LAS MARGARITAS,140,SAN JUAN PENANA,SAN JUAN PENENA,0,25,,6,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1558A,PRIMARIA CONAFE INDIGENA,64,OXCHUC,57,YUT LUMILJA,YUTLUMILJA,0,24,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1559Z,PRIMARIA CONAFE INDIGENA,93,TENEJAPA,73,GUADALUPE,BARRIO DE GUADALUPE,0,13,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1560P,PRIMARIA CONAFE INDIGENA,118,SAN ANDRES DURAZNAL,5,LAS LIMAS UNO,LAS LIMAS UNO,0,41,,7,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1561O,PRIMARIA CONAFE INDIGENA,7,AMATENANGO DEL VALLE,105,SAN JOSE LA VENTANA,SAN JOSE LA VENTANA,0,33,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1562N,PRIMARIA CONAFE INDIGENA,7,AMATENANGO DEL VALLE,107,RANCHO ALEGRE,RANCHO ALEGRE,0,33,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1564L,PRIMARIA CONAFE INDIGENA,31,CHILON,346,CRUZTON YETAL MAP,CRUZTON YETALMAP,0,46,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1568H,PRIMARIA CONAFE INDIGENA,31,CHILON,537,SAN JUAN CATARRAYA,SAN JUAN CATARRAYA,0,26,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1569G,PRIMARIA CONAFE INDIGENA,31,CHILON,836,SAN MIGUEL JOCOTAQUIN,SAN MIGUEL JOCOTAQUIN,0,46,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1571V,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,1709,CARMEN TAJALTIC,CARMEN TAJALTIC,0,32,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1572U,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,1474,EL RETIRO,EL RETIRO,0,32,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1573T,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,1367,MICHOACAN,MICHOACAN,0,32,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1574S,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,2681,LEQUILUM,LEQUILUM,0,17,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1578O,PRIMARIA CONAFE INDIGENA,100,TUMBALA,8,BUENAVISTA,BUENA VISTA,0,,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1579N,PRIMARIA CONAFE INDIGENA,100,TUMBALA,10,CAMPAMENTO,CAMPAMENTO,0,43,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1581B,PRIMARIA CONAFE INDIGENA,109,YAJALON,183,LA REFORMA,LA REFORMA,0,20,7,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1582A,PRIMARIA CONAFE INDIGENA,112,SAN JUAN CANCUC,6,CHICJA,NAJ PALE,0,13,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1586X,PRIMARIA CONAFE INDIGENA,96,TILA,150,FRANCISCO I. MADERO,FRANCISCO INDALECIO MADERO,0,43,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1588V,PRIMARIA CONAFE INDIGENA,109,YAJALON,371,TIERRA Y LIBERTAD,TIERRA Y LIBERTAD,0,20,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1589U,PRIMARIA CONAFE INDIGENA,31,CHILON,884,IGNACIO ZARAGOZA,IGNACIO ZARAGOZA,0,46,7,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1590J,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,2771,SAN MIGUEL,SAN MIGUEL FRACCION 4,0,32,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XV,07KPB1592H,PRIMARIA CONAFE INDIGENA,52,LAS MARGARITAS,867,LAS DELICIAS,LAS DELICIAS,0,25,3,6,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1594F,PRIMARIA CONAFE INDIGENA,7,AMATENANGO DEL VALLE,1,AMATENANGO DEL VALLE,LA GRANDEZA 3A. SECCION,0,33,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VIII,07KPB1597C,PRIMARIA CONAFE INDIGENA,5,AMATAN,175,LONCHEN,LONCH EN,0,39,4,3,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1600Z,PRIMARIA CONAFE INDIGENA,31,CHILON,243,YAXHUINIC,YAXHUINIC,0,45,7,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION III,07KPB1601Z,PRIMARIA CONAFE INDIGENA,33,FRANCISCO LEON,24,CARRIZAL,EL CARRIZAL,0,37,,3,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1602Y,PRIMARIA CONAFE INDIGENA,39,HUITIUPAN,196,LINDAVISTA LAS LAMINAS,LINDAVISTA LAS LAMINAS,0,39,4,7,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1603X,PRIMARIA CONAFE INDIGENA,44,IXTAPA,79,NUEVO POBLADO LA CIENEGA,NUEVO POBLADO LA CIENEGA,0,18,,7,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1605V,PRIMARIA CONAFE INDIGENA,56,MITONTIC,24,CHOCO,CHOKO,0,42,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1606U,PRIMARIA CONAFE INDIGENA,56,MITONTIC,32,SUYTIC,BARRIO SUYTIK,0,42,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1608S,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,921,LA PITA,LA PITA,0,32,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1609R,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,3025,SAN MIGUEL (LA LAGUNA),SAN MIGUEL (LA LAGUNA),0,17,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1610G,PRIMARIA CONAFE INDIGENA,66,PANTELHO,247,FRACCION SAN FRANCISCO,EJIDO FRACCION SAN FRANCISCO,0,42,4,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1612E,PRIMARIA CONAFE INDIGENA,77,SALTO DE AGUA,85,SANTA ROSA BASCAN,SANTA ROSA EL BASCAN,0,12,,8,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1613D,PRIMARIA CONAFE INDIGENA,78,SAN CRISTOBAL DE LAS CASAS,130,SAN JUAN BAUTISTA,SAN JUAN BAUTISTA,0,13,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1614C,PRIMARIA CONAFE INDIGENA,119,SANTIAGO EL PINAR,12,EL CARMEN,EL CARMEN,0,13,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1615B,PRIMARIA CONAFE INDIGENA,81,SIMOJOVEL,96,MONTE TABOR,MONTE TABOR,0,39,,7,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1616A,PRIMARIA CONAFE INDIGENA,82,SITALA,126,SANTA CRUZ BAHUITZ,SANTA CRUZ BAWITZ,0,46,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1618Z,PRIMARIA CONAFE INDIGENA,31,CHILON,876,CH'ENTIKILHA,CH'ENTIKILHA,0,45,7,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1619Y,PRIMARIA CONAFE INDIGENA,31,CHILON,901,RAYA OJO DE AGUA,RAYA OJO DE AGUA,0,46,7,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1621M,PRIMARIA CONAFE INDIGENA,47,JITOTOL,1,JITOTOL,TATASANTOS,0,18,4,3,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XV,07KPB1624J,PRIMARIA CONAFE INDIGENA,52,LAS MARGARITAS,358,VALLE DORADO,VALLE DORADO,0,25,,6,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1625I,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,1,OCOSINGO,JOLWITS,0,17,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1627G,PRIMARIA CONAFE INDIGENA,64,OXCHUC,1,OXCHUC,CHAPULTEPEC,0,24,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1628F,PRIMARIA CONAFE INDIGENA,64,OXCHUC,155,POZO DE PIEDRA,POZO DE PIEDRA,0,24,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1630U,PRIMARIA CONAFE INDIGENA,78,SAN CRISTOBAL DE LAS CASAS,176,JABALTOJTIC,JABALTOJTIC,0,13,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1631T,PRIMARIA CONAFE INDIGENA,112,SAN JUAN CANCUC,36,YANCH'EN,YAXCHEN,0,13,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1632S,PRIMARIA CONAFE INDIGENA,44,IXTAPA,1,IXTAPA,SAN VICENTE,0,18,,0,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1633R,PRIMARIA CONAFE INDIGENA,44,IXTAPA,1,IXTAPA,NUEVO POBLADO SAN ANDRES PARAISO,0,,,7,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1635P,PRIMARIA CONAFE INDIGENA,13,BOCHIL,161,MONTE VERDE,MONTE VERDE,0,,,7,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1639L,PRIMARIA CONAFE INDIGENA,31,CHILON,808,CHEWAL CHICO,CHEWAL CHICO,0,26,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XV,07KPB1642Z,PRIMARIA CONAFE INDIGENA,52,LAS MARGARITAS,604,MONTE SINAI,MONTE SINAI,0,25,,6,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1643Y,PRIMARIA CONAFE INDIGENA,56,MITONTIC,30,BACHEN,BACHEN,0,42,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VIII,07KPB1649S,PRIMARIA CONAFE INDIGENA,25,CHAPULTENANGO,25,CARACOL SANTO DOMINGO,CARACOL SANTO DOMINGO,0,37,,3,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1651G,PRIMARIA CONAFE INDIGENA,31,CHILON,729,ISRAEL,ISRAEL,0,44,7,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1652F,PRIMARIA CONAFE INDIGENA,31,CHILON,790,TZITEEL,TZITEEL,0,44,7,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1653E,PRIMARIA CONAFE INDIGENA,39,HUITIUPAN,153,PITAL VILLA LUZ (ALMENDRO VIEJO),PITAL VILLA LUZ (ALMENDRO VIEJO),0,39,,0,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1654D,PRIMARIA CONAFE INDIGENA,39,HUITIUPAN,198,LA MARIPOSA,LA MARIPOSA,0,39,,0,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1655C,PRIMARIA CONAFE INDIGENA,38,HUIXTAN,116,LOS PINOS,LOS PINOS,0,24,4,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1658Z,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,730,PUERTO BELLO METZABOK,PUERTO BELLO METZABOK,0,12,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1659Z,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,2734,EL TRIUNFO DE ALFREDO DIAZ,EL TRIUNFO DE ALFREDO DIAZ,0,17,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1660O,PRIMARIA CONAFE INDIGENA,82,SITALA,17,FRONTERA MEVAJA,FRONTERA MEVAJA,0,46,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1664K,PRIMARIA CONAFE INDIGENA,96,TILA,162,SAN NICOLAS,SAN NICOLAS,0,43,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1665J,PRIMARIA CONAFE INDIGENA,109,YAJALON,62,SAN PEDRO JOTOLA,SAN PEDRO JOTOLA,0,20,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1667H,PRIMARIA CONAFE INDIGENA,109,YAJALON,79,NUEVO PARAISO,NUEVO PARAISO,0,20,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1668G,PRIMARIA CONAFE INDIGENA,66,PANTELHO,177,EL OCOTAL,EL OCOTAL,0,42,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1669F,PRIMARIA CONAFE INDIGENA,23,CHAMULA,117,YUT OSIL DOS,YUTOSIL II,0,13,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1672T,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,511,CHAMOMUN,NUEVO CHAMUMUN,0,32,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIII,07KPB1673S,PRIMARIA CONAFE INDIGENA,65,PALENQUE,1144,LA REVOLUCION,REVOLUCION SEGUNDA SECCION,0,12,9,8,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1674R,PRIMARIA CONAFE INDIGENA,94,TEOPISCA,110,LINDAVISTA,TEPEYAC,0,33,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1675Q,PRIMARIA CONAFE INDIGENA,56,MITONTIC,31,JOLXOJOM' K'AKAL,JOLXOJOM' K'AKAL,0,42,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XII,07KPB1676P,PRIMARIA CONAFE INDIGENA,59,OCOSINGO,1852,SANTA JULIA,AMPLIACION SANTA JULIA,0,17,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1678N,PRIMARIA CONAFE INDIGENA,109,YAJALON,71,LA UNION (FRACCION LA ESTRELLA),LA UNION SEGUNDA SECCION,0,20,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1679M,PRIMARIA CONAFE INDIGENA,67,PANTEPEC,29,SAN ISIDRO LAS BANDERAS,SAN JOSE BUENA VISTA,0,6,,3,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1680B,PRIMARIA CONAFE INDIGENA,38,HUIXTAN,1,HUIXTAN,CHEN CHIBTIK,0,24,4,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1681A,PRIMARIA CONAFE INDIGENA,66,PANTELHO,233,SAN JOSE LA AURORA,SAN JOSE LA AURORA,0,42,4,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1682Z,PRIMARIA CONAFE INDIGENA,66,PANTELHO,11,LA UNION CARMEN REFORMA,UNION CARMEN LA REFORMA,0,42,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1683Z,PRIMARIA CONAFE INDIGENA,66,PANTELHO,263,FRACCION SAN CARALAMPIO,FRACCION SAN CARALAMPIO,0,42,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1684Y,PRIMARIA CONAFE INDIGENA,26,CHENALHO,87,YOLONCHEN,SAC CHEN,0,42,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1686W,PRIMARIA CONAFE INDIGENA,118,SAN ANDRES DURAZNAL,9,EL PALMAR (SAN MIGUEL),EL PALMAR (SAN MIGUEL),0,18,,0,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1687V,PRIMARIA CONAFE INDIGENA,14,EL BOSQUE,62,VERGEL,EL VERGEL,0,,,7,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1690I,PRIMARIA CONAFE INDIGENA,119,SANTIAGO EL PINAR,3,CHIQUINCH'EN LOS TULIPANES,CHIQUINCHEN LOS TULIPANES,0,13,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1692G,PRIMARIA CONAFE INDIGENA,26,CHENALHO,158,LAS PALMAS,LAS PALMAS,0,42,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1693F,PRIMARIA CONAFE INDIGENA,66,PANTELHO,267,SANTA ROSALIA,SANTA ROSALIA,0,42,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1696C,PRIMARIA CONAFE INDIGENA,49,LARRAINZAR,91,LOS ANGELES,LOS ANGELES,0,13,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VIII,07KPB1697B,PRIMARIA CONAFE INDIGENA,42,IXHUATAN,27,MONTE DE ORO,MONTE DE ORO,0,6,,3,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION XIV,07KPB1698A,PRIMARIA CONAFE INDIGENA,76,SABANILLA,130,PASIJA DE MORELOS 2DA. SECCION,ANEXO PASIJA DE MORELOS SEGUNDA SECCION,0,43,,2,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1699Z,PRIMARIA CONAFE INDIGENA,72,PUEBLO NUEVO SOLISTAHUACAN,5,BENITO JUAREZ,BENITO JUAREZ,0,39,,3,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1700Z,PRIMARIA CONAFE INDIGENA,72,PUEBLO NUEVO SOLISTAHUACAN,11,CACATEAL,CACATEAL,0,39,,3,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION VII,07KPB1701Y,PRIMARIA CONAFE INDIGENA,81,SIMOJOVEL,378,RIO COLORADO,RIO COLORADO,0,39,,0,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
REGION V,07KPB1702X,PRIMARIA CONAFE INDIGENA,7,AMATENANGO DEL VALLE,69,SAN RAMON BUENAVISTA,SAN RAMON BUENA VISTA,0,33,,4,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL,,
