REGION XIV,07KPB1007Z,PRIMARIA CONAFE INDIGENA,031,CHILON,0802,BAWITZ SAMARIA,BAWITZ SAMARIA,0,044,07,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1010M,PRIMARIA CONAFE INDIGENA,076,SABANILLA,0128,BENITO JUAREZ 2DA. SECCION,BENITO JUAREZ SEGUNDA SECCION,0,,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1015H,PRIMARIA CONAFE INDIGENA,100,TUMBALA,0159,TAKINUKUM PE„ASCAL,TAKINIKUM PE„ASCAL,0,,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1019D,PRIMARIA CONAFE INDIGENA,109,YAJALON,0001,YAJALON,LOTE BACHAJON (CONURBADA A CABECERA MUNICIPAL),0,020,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1020T,PRIMARIA CONAFE INDIGENA,004,ALTAMIRANO,0281,SAN JUAN DEL BOSQUE,SAN JUAN EL BOSQUE,0,025,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1024P,PRIMARIA CONAFE INDIGENA,031,CHILON,0001,CHILON,BARRIO LAS GOLONDRINAS,0,026,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1027M,PRIMARIA CONAFE INDIGENA,066,PANTELHO,0158,EMILIANO ZAPATA,EMILIANO ZAPATA,0,042,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1028L,PRIMARIA CONAFE INDIGENA,031,CHILON,0472,MOBALTE,BA-MOBALTE,0,044,07,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION III,07KPB1032Y,PRIMARIA CONAFE INDIGENA,033,FRANCISCO LEON,0081,PLAYA LARGA,PLAYA LARGA,0,037,,003,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1033X,PRIMARIA CONAFE INDIGENA,038,HUIXTAN,0015,BAZOM,BAZOM,0,024,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1039R,PRIMARIA CONAFE INDIGENA,004,ALTAMIRANO,0266,SAN JOSE LA LIBERTAD,SAN JOSE LA LIBERTAD,0,025,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1040G,PRIMARIA CONAFE INDIGENA,004,ALTAMIRANO,0374,SINALOA,SINALOA,0,025,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIII,07KPB1049Y,PRIMARIA CONAFE INDIGENA,065,PALENQUE,0134,SAN PEDRO,SAN PEDRO,0,012,,008,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1051M,PRIMARIA CONAFE INDIGENA,066,PANTELHO,0060,LA PIEDAD,LA PIEDAD,0,042,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1053K,PRIMARIA CONAFE INDIGENA,066,PANTELHO,0191,SAN MARTIN CABALLERO,SAN MARTIN CABALLERO,0,042,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1056H,PRIMARIA CONAFE INDIGENA,077,SALTO DE AGUA,0083,SANTA ROSA,SANTA ROSA,0,012,,008,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1057G,PRIMARIA CONAFE INDIGENA,077,SALTO DE AGUA,0477,YAXSCHA,YAXSCHA,0,012,,008,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1071Z,PRIMARIA CONAFE INDIGENA,031,CHILON,0768,MEBATON,MEBATON,0,044,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1076V,PRIMARIA CONAFE INDIGENA,059,OCOSINGO,2673,JALAPA,JALAPA,0,032,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1077U,PRIMARIA CONAFE INDIGENA,059,OCOSINGO,0627,NUEVO REAL,NUEVO REAL,0,032,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1084D,PRIMARIA CONAFE INDIGENA,078,SAN CRISTOBAL DE LAS CASAS,0181,SANTA ROSA,SANTA ROSA,0,013,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1085C,PRIMARIA CONAFE INDIGENA,078,SAN CRISTOBAL DE LAS CASAS,0076,LA SOLEDAD,LA SOLEDAD,0,013,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1086B,PRIMARIA CONAFE INDIGENA,078,SAN CRISTOBAL DE LAS CASAS,0179,TONTIC,TONTIC,0,013,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1089Z,PRIMARIA CONAFE INDIGENA,096,TILA,0213,PALO NEGRO,PALO NEGRO,0,043,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION IV,07KPB1090O,PRIMARIA CONAFE INDIGENA,098,TOTOLAPA,0017,LA MERCED,HUERTA VIEJA,0,033,,000,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1092M,PRIMARIA CONAFE INDIGENA,112,SAN JUAN CANCUC,0019,LA PALMA UNO,LA PALMA UNO,0,013,24,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIII,07KPB1093L,PRIMARIA CONAFE INDIGENA,065,PALENQUE,0207,LA CAOBA,LA CAOBA,0,012,,008,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1095J,PRIMARIA CONAFE INDIGENA,096,TILA,0140,EL VIOLIN,EL VIOLIN,0,043,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION VI,07KPB1100E,PRIMARIA CONAFE INDIGENA,108,VILLAFLORES,1865,NUEVO MUNDO,NUEVO MUNDO,0,004,,012,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION VI,07KPB1108X,PRIMARIA CONAFE INDIGENA,020,LA CONCORDIA,0946,SAN DIEGO,SAN DIEGO,0,001,,012,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XV,07KPB1113I,PRIMARIA CONAFE INDIGENA,052,LAS MARGARITAS,0047,GUADALUPE CHIQUITO,GUADALUPE CHIQUITO,0,025,,006,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1116F,PRIMARIA CONAFE INDIGENA,059,OCOSINGO,2820,YOC NAVIL,YOC NAVIL,0,012,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION VIII,07KPB1121R,PRIMARIA CONAFE INDIGENA,084,SOLOSUCHIAPA,0012,MONTE HOREB,MONTE HOREB,0,037,,003,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1126M,PRIMARIA CONAFE INDIGENA,066,PANTELHO,0098,SANTA ELENA,SANTA ELENA,0,046,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION VII,07KPB1131Y,PRIMARIA CONAFE INDIGENA,067,PANTEPEC,0004,BUENAVISTA,BUENAVISTA,0,006,,003,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1133W,PRIMARIA CONAFE INDIGENA,094,TEOPISCA,0139,LAZARO CARDENAS,LAZARO CARDENAS DEL RIO,0,033,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1137S,PRIMARIA CONAFE INDIGENA,059,OCOSINGO,0596,LAZARO CARDENAS,LAZARO CARDENAS,0,017,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1144B,PRIMARIA CONAFE INDIGENA,031,CHILON,0549,SEPEL ACTE,SEPEL ACTE,0,045,07,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1145A,PRIMARIA CONAFE INDIGENA,059,OCOSINGO,0711,AGUA ESCONDIDA,AGUA ESCONDIDA,0,032,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1147Z,PRIMARIA CONAFE INDIGENA,031,CHILON,0116,MAP,MAP,0,046,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1152K,PRIMARIA CONAFE INDIGENA,096,TILA,0165,GUAPACAL,GUAPACAL ANEXO TIUTZOL,0,043,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1154I,PRIMARIA CONAFE INDIGENA,096,TILA,0202,EL CASTA„O,EL CASTA„O,0,043,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1155H,PRIMARIA CONAFE INDIGENA,096,TILA,0176,LOS HEROES,LOS HEROES,0,043,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1160T,PRIMARIA CONAFE INDIGENA,031,CHILON,0635,CHIQUINIVAL,CHIQUINIVAL,0,045,07,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1162R,PRIMARIA CONAFE INDIGENA,049,LARRAINZAR,0029,NAXOCH,NAXOCH,0,013,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1164P,PRIMARIA CONAFE INDIGENA,059,OCOSINGO,1644,MUMUNTIC UNO,MUMUNTIC UNO,0,017,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1166N,PRIMARIA CONAFE INDIGENA,031,CHILON,0726,CHEN'HUCH MAJASIL,CHEN HUCH MAJACIL SEGUNDA SECCION,0,046,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1167M,PRIMARIA CONAFE INDIGENA,100,TUMBALA,0074,PANCHEN DOS,PANCHEN DOS,0,020,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1171Z,PRIMARIA CONAFE INDIGENA,031,CHILON,0815,JOTOLA BELISARIO DOMINGUEZ,JOTOLA BELISARIO DOMINGUEZ,0,044,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1183D,PRIMARIA CONAFE INDIGENA,064,OXCHUC,0135,NUEVA BETANIA,NUEVA BETANIA,0,024,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1184C,PRIMARIA CONAFE INDIGENA,064,OXCHUC,0162,CAMPO ALEGRE,CAMPO ALEGRE,0,024,04,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1187Z,PRIMARIA CONAFE INDIGENA,031,CHILON,0772,SAMARIA K'ANTAJAL,SAMARIA K'ANTAJAL,0,026,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1191M,PRIMARIA CONAFE INDIGENA,096,TILA,0023,CHULUM JUAREZ,ARENAL,0,043,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1194J,PRIMARIA CONAFE INDIGENA,031,CHILON,0787,NAZARETH SAN JERONIMO BACHAJON,NAZARET SAN JERONIMO BACHAJON,0,026,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1195I,PRIMARIA CONAFE INDIGENA,031,CHILON,0860,SAN PEDRO TIYA'ALTON,SAN PEDRO TIYA'ALTON,0,045,07,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1197G,PRIMARIA CONAFE INDIGENA,031,CHILON,0831,SAMARIA JOL-ACH' ALELJA,SAMARIA JOL-ACH'ALELJA,0,044,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1199E,PRIMARIA CONAFE INDIGENA,082,SITALA,0190,PICOTE 2DA. FRACCION,PICOTE 2A. FRACCION,0,046,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1202B,PRIMARIA CONAFE INDIGENA,100,TUMBALA,0149,FRANCISCO VILLA,FRANCISCO VILLA,0,020,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1205Z,PRIMARIA CONAFE INDIGENA,064,OXCHUC,0036,YOSHIB,YOSHIB,0,024,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1208W,PRIMARIA CONAFE INDIGENA,078,SAN CRISTOBAL DE LAS CASAS,0186,VILLA HERMOSA,VILLA HERMOSA,0,013,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION VIII,07KPB1213H,PRIMARIA CONAFE INDIGENA,042,IXHUATAN,0124,POJAYAL BUENAVISTA,POJAYAL BUENAVISTA,0,006,,003,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1222P,PRIMARIA CONAFE INDIGENA,109,YAJALON,0084,SAN FRANCISCO DE ASIS,SAN FRANCISCO DE ASIS,0,020,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1223O,PRIMARIA CONAFE INDIGENA,109,YAJALON,0032,CALLEJON LORENA SHASHIJA,CALLEJON LORENA SHASHIJA,0,020,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION VII,07KPB1226L,PRIMARIA CONAFE INDIGENA,072,PUEBLO NUEVO SOLISTAHUACAN,0126,CERRO LAS NUBES,LAS NUBES,0,041,06,007,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1229I,PRIMARIA CONAFE INDIGENA,112,SAN JUAN CANCUC,0018,EL POZO,TSUTOTEEL,0,013,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1230Y,PRIMARIA CONAFE INDIGENA,004,ALTAMIRANO,0279,SANTA ANA,SANTA ANA,0,025,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1233V,PRIMARIA CONAFE INDIGENA,031,CHILON,0465,SACUN SAQUILA,SACUN SAQUILA,0,044,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1243B,PRIMARIA CONAFE INDIGENA,059,OCOSINGO,2659,FRANCISCO VILLA [LOTE 5],FRANCISCO VILLA DOS,0,032,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1244A,PRIMARIA CONAFE INDIGENA,059,OCOSINGO,0729,LAGUNA COLORADA,COPROPIEDAD LAGUNA COLORADA,0,,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION VIII,07KPB1249W,PRIMARIA CONAFE INDIGENA,005,AMATAN,0207,ANEXO LAS MARGARITAS (SAN MARTIN),ANEXO LAS MARGARITAS III,0,039,,003,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1252J,PRIMARIA CONAFE INDIGENA,031,CHILON,0119,MASANILJA,MASANILJA,0,044,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1254H,PRIMARIA CONAFE INDIGENA,031,CHILON,0671,JOL CHAMENJA,JOL CHAMENJA,0,046,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1257E,PRIMARIA CONAFE INDIGENA,096,TILA,0097,UNION JUAREZ,BARRIO JIJTYEOL,0,043,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1258D,PRIMARIA CONAFE INDIGENA,096,TILA,0193,CHUCPATIOL,CHUCPATIOL,0,043,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION VI,07KPB1261R,PRIMARIA CONAFE INDIGENA,020,LA CONCORDIA,0652,NUEVO VERGEL,NUEVO VERGEL,0,,,012,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1262Q,PRIMARIA CONAFE INDIGENA,023,CHAMULA,0080,CRUZ CHOT,CRUZ CHOT,0,013,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1263P,PRIMARIA CONAFE INDIGENA,031,CHILON,0355,SAN PEDRO PULEMAL,SAN PEDRO PULEMAL,0,044,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1265N,PRIMARIA CONAFE INDIGENA,031,CHILON,0924,EL BAMBU,EL BAMBU,0,,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1272X,PRIMARIA CONAFE INDIGENA,096,TILA,0147,OJIPA,OJIPA,0,043,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1274V,PRIMARIA CONAFE INDIGENA,100,TUMBALA,0105,LA REVANCHA,LA REVANCHA,0,020,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1275U,PRIMARIA CONAFE INDIGENA,100,TUMBALA,0086,ARROYO ABAN,ARROYO ABHAN,0,,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1278R,PRIMARIA CONAFE INDIGENA,109,YAJALON,0313,SAN JOSE LA FLORIDA YOB,SAN JOSé LA FLORIDA YOB,0,020,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1281E,PRIMARIA CONAFE INDIGENA,031,CHILON,0731,JITETIC,JITETIC,0,044,07,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1286Z,PRIMARIA CONAFE INDIGENA,031,CHILON,0812,GEMEL,GEMEL,0,046,07,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1287Z,PRIMARIA CONAFE INDIGENA,031,CHILON,0140,PATALILJA,PATALILJA,0,045,07,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1288Y,PRIMARIA CONAFE INDIGENA,031,CHILON,0108,JUYUMPANTE,JUYUMPANTE,0,046,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1290M,PRIMARIA CONAFE INDIGENA,031,CHILON,0670,NUEVO TEPEYAC,NUEVO TEPEYAC,0,046,07,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION VII,07KPB1292K,PRIMARIA CONAFE INDIGENA,081,SIMOJOVEL,0067,LA FRONTERA,LA FRONTERA,0,039,,007,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1296G,PRIMARIA CONAFE INDIGENA,066,PANTELHO,0069,EL ROSARIO,EL ROSARIO,0,042,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1303Z,PRIMARIA CONAFE INDIGENA,031,CHILON,0786,JET UCUM,JET UCUM,0,044,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1308V,PRIMARIA CONAFE INDIGENA,023,CHAMULA,0163,NET AK'TIK,NET AK'TIK,0,013,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1310J,PRIMARIA CONAFE INDIGENA,026,CHENALHO,0022,NIJOJ,NIJOJ,0,042,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1311I,PRIMARIA CONAFE INDIGENA,031,CHILON,0847,BAWITZ TZAK,BAWITZ TZAK,0,044,07,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1314F,PRIMARIA CONAFE INDIGENA,031,CHILON,0842,TOPOTEEL SAN SEBASTIAN,TOPOTEEL SAN SEBASTIAN,0,046,07,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1316D,PRIMARIA CONAFE INDIGENA,119,SANTIAGO EL PINAR,0009,SAN ANTONIO BUENAVISTA,SAN ANTONIO BUENAVISTA,0,013,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1322O,PRIMARIA CONAFE INDIGENA,096,TILA,0207,NUEVA GENERACION CHULUM CHICO,NUEVA GENERACION CHULUM CHICO,0,043,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1323N,PRIMARIA CONAFE INDIGENA,096,TILA,0195,SA„OJA 2DA. SECCION,SA„OJA 2DA. SECCION,0,043,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION VI,07KPB1327J,PRIMARIA CONAFE INDIGENA,020,LA CONCORDIA,1029,SAN MARCOS,SAN MARCOS,0,001,,012,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION VII,07KPB1328I,PRIMARIA CONAFE INDIGENA,013,BOCHIL,0064,EL PALMAR,EL PALMAR,0,018,,007,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION VI,07KPB1329H,PRIMARIA CONAFE INDIGENA,020,LA CONCORDIA,0477,NUEVA JERUSALEN,NUEVA JERUSALEN,0,001,,012,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1331W,PRIMARIA CONAFE INDIGENA,023,CHAMULA,0160,TILIL,TILIL,0,013,,004,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1332V,PRIMARIA CONAFE INDIGENA,031,CHILON,0525,GUALEJACIL,GUALEJACIL,0,026,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1334T,PRIMARIA CONAFE INDIGENA,031,CHILON,0821,ARROYO MUSTANJA,MUSTANJA,0,044,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1336R,PRIMARIA CONAFE INDIGENA,031,CHILON,0605,MAZANILJA,MAZANILJA,0,012,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1343A,PRIMARIA CONAFE INDIGENA,059,OCOSINGO,2641,SINAI,SINAI,0,032,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1344Z,PRIMARIA CONAFE INDIGENA,031,CHILON,0859,SJUKLES,SJUKLES,0,044,07,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1345Z,PRIMARIA CONAFE INDIGENA,031,CHILON,0855,NUEVO TILA,NUEVO TILA,0,026,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1346Y,PRIMARIA CONAFE INDIGENA,100,TUMBALA,0040,LAZARO CARDENAS,LAZARO CARDENAS DEL RIO,0,020,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1348W,PRIMARIA CONAFE INDIGENA,059,OCOSINGO,1197,SAN ANTONIO PUSHILA,SAN ANTONIO PUSILJA,0,017,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1352I,PRIMARIA CONAFE INDIGENA,059,OCOSINGO,2718,VILLA LOS PINOS,VILLA LOS PINOS,0,032,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1353H,PRIMARIA CONAFE INDIGENA,064,OXCHUC,0185,AMAYILJA II,AMAYILJA DOS,0,024,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1354G,PRIMARIA CONAFE INDIGENA,096,TILA,0159,SAN FRANCISCO JIMBAL,SAN FRANCISCO JIMBAL,0,,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1355F,PRIMARIA CONAFE INDIGENA,059,OCOSINGO,1457,OJO DE AGUA,OJO DE AGUA 3,0,017,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION V,07KPB1356E,PRIMARIA CONAFE INDIGENA,064,OXCHUC,0076,CRUZILJA (MEDIA LUNA),CRUSILJA,0,024,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XII,07KPB1359B,PRIMARIA CONAFE INDIGENA,004,ALTAMIRANO,0158,SAN LUIS POTOSI,ANEXO SAN LUIS POTOSI,0,017,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
REGION XIV,07KPB1361Q,PRIMARIA CONAFE INDIGENA,031,CHILON,0019,BENITO JUAREZ,BENITO JUAREZ III,0,026,,002,4,PRIMARIA,CURSOS COMUNITARIOS INDIGENA DE CONAFE FEDERAL
